ds;region;production
2022-02-07;GLD;109488.93
2022-02-07;GLD;51424.31
2022-02-07;RBNH;100769.47
2022-02-07;RBNH;56477.53
2022-02-07;AMS;79486.7
2022-02-07;AMS;5143.0
2022-02-07;GLD;5372.1
2022-02-07;RBNH;49206.55
2022-02-07;GLD;56155.75
2022-02-07;RBNH;1481.28
2022-02-07;AMS;1938.7
2022-02-07;RBNH;7792.53
2022-02-07;GLD;21345.94
2022-02-07;GLD;0.0
2022-02-07;RBNH;28651.2
2022-02-07;GLD;6116.7
2022-02-07;AMS;11928.2
2022-02-08;NHN;15247.1
2022-02-08;NHN;21286.64
2022-02-08;NHN;13306.56
2022-02-08;AMS;7246.2
2022-02-08;NHN;51840.14
2022-02-08;NHN;2221.92
2022-02-08;NHN;5799.01
2022-02-08;NHN;97.69
2022-02-08;NHN;8359.49
2022-02-08;NHN;8288.89
2022-02-08;GLD;20514.28
2022-02-08;GLD;8288.89
2022-02-08;NHN;55444.0
2022-02-08;NHN;8288.89
2022-02-08;GLD;781.52
2022-02-08;NHN;30355.59
2022-02-08;GLD;0.0
2022-02-08;GLD;226612.8
2022-02-08;NHN;7733.79
2022-02-08;NHN;92452.87
2022-02-09;NHN;6231.18
2022-02-09;GLD;8288.89
2022-02-09;GLD;123752.24
2022-02-09;AMS;7747.82
2022-02-09;GLD;145781.35
2022-02-09;GLD;56155.75
2022-02-09;GLD;12845.07
2022-02-09;GLD;2494.98
2022-02-09;AMS;56155.75
2022-02-09;AMS;15801.54
2022-02-09;GLD;8288.89
2022-02-09;GLD;49483.77
2022-02-09;GLD;8288.89
2022-02-09;NHN;1214.4
2022-02-09;GLD;326010.72
2022-02-09;AMS;22012.71
2022-02-09;GLD;7111.08
2022-02-09;GLD;65855.83
2022-02-09;NHN;14138.22
2022-02-09;GLD;7623.55
2022-02-09;GLD;11010.06
2022-02-09;NHN;0.0
2022-02-09;NHN;36709.35
2022-02-09;NHN;7724.79
2022-02-09;NHN;15108.49
2022-02-09;GLD;69305.0
2022-02-09;NHN;56023.72
2022-02-09;NHN;7792.53
2022-02-09;NHN;8361.96
2022-02-09;GLD;56155.75
2022-02-09;GLD;7792.53
2022-02-09;AMS;11417.84
2022-02-10;GLD;75209.4
2022-02-10;NHN;6087.51
2022-02-10;NHN;6718.4
2022-02-10;GLD;28133.3
2022-02-10;FNOP;56155.75
2022-02-10;GLD;19980.22
2022-02-10;FNOP;5415.48
2022-02-10;FNOP;9029.24
2022-02-10;GLD;8288.89
2022-02-10;FNOP;8288.89
2022-02-10;FNOP;6237.45
2022-02-10;FNOP;7733.79
2022-02-10;GLD;8439.8
2022-02-10;NHN;0.0
2022-02-10;FNOP;90650.94
2022-02-10;RBNH;9258.0
2022-02-10;GLD;78701.54
2022-02-10;GLD;3300.0
2022-02-10;FNOP;11140.48
2022-02-10;GLD;557.4
2022-02-10;RBNH;6677.47
2022-02-10;FNOP;92769.95
2022-02-10;FNOP;781.52
2022-02-10;GLD;150.98
2022-02-10;FNOP;28968.86
2022-02-10;FNOP;14273.28
2022-02-10;FNOP;189209.92
2022-02-10;NHN;22615.4
2022-02-10;GLD;4000.18
2022-02-10;FNOP;43598.29
2022-02-10;FNOP;8288.89
2022-02-10;GLD;9220.92
2022-02-10;GLD;6930.5
2022-02-10;GLD;3381.75
2022-02-10;GLD;178607.64
2022-02-10;FNOP;69305.0
2022-02-10;GLD;0.0
2022-02-10;GLD;14428.8
2022-02-10;GLD;237531.85
2022-02-10;GLD;6131.4
2022-02-10;GLD;36886.97
2022-02-10;GLD;6270.75
2022-02-10;GLD;58801.16
2022-02-10;GLD;5143.0
2022-02-10;FNOP;10888.31
2022-02-10;GLD;33820.84
2022-02-10;GLD;14812.8
2022-02-10;GLD;526.2
2022-02-10;GLD;56155.75
2022-02-10;GLD;7136.64
2022-02-10;FNOP;42439.59
2022-02-10;GLD;203.89
2022-02-10;GLD;7207.72
2022-02-10;FNOP;16771.81
2022-02-10;GLD;4091.62
2022-02-10;FNOP;58801.16
2022-02-10;GLD;9009.65
2022-02-11;FNOP;16494.59
2022-02-11;GLD;56155.75
2022-02-11;GLD;58801.16
2022-02-11;GLD;11140.48
2022-02-11;GLD;10260.5
2022-02-11;GLD;557.4
2022-02-11;RBNH;4574.13
2022-02-11;GLD;42292.68
2022-02-11;GLD;0.0
2022-02-11;GLD;27397.71
2022-02-11;GLD;8288.89
2022-02-11;RBNH;15467.85
2022-02-11;RBNH;16832.58
2022-02-11;GLD;203.89
2022-02-11;GLD;92.58
2022-02-11;GLD;488.45
2022-02-11;GLD;44355.2
2022-02-11;GLD;5415.48
2022-02-11;GLD;15247.1
2022-02-11;GLD;7136.64
2022-02-11;AMS;7792.53
2022-02-11;GLD;24466.8
2022-02-11;GLD;61876.12
2022-02-11;GLD;7724.79
2022-02-11;GLD;24837.21
2022-02-11;GLD;112311.5
2022-02-11;GLD;24672.58
2022-02-11;AMS;146437.31
2022-02-11;GLD;7724.79
2022-02-11;RBNH;6983.73
2022-02-11;GLD;56155.75
2022-02-11;FNOP;22371.01
2022-02-11;GLD;33820.84
2022-02-11;GLD;5505.03
2022-02-11;GLD;7943.8
2022-02-11;RBNH;21297.28
2022-02-11;GLD;5372.1
2022-02-11;GLD;74273.88
2022-02-11;GLD;232638.49
2022-02-11;GLD;75958.28
2022-02-11;GLD;37776.6
2022-02-11;GLD;184789.68
2022-02-11;RBNH;21297.28
2022-02-11;GLD;79517.1
2022-02-11;AMS;3809.91
2022-02-11;GLD;220201.2
2022-02-11;RBNH;17512.37
2022-02-11;GLD;225502.34
2022-02-11;GLD;13660.63
2022-02-11;RBNH;71565.39
2022-02-11;RBNH;9911.64
2022-02-11;GLD;24837.21
2022-02-11;GLD;3907.6
2022-02-11;GLD;5505.03
2022-02-11;RBNH;759.0
2022-02-11;AMS;99789.9
2022-02-11;GLD;4709.52
2022-02-11;AMS;21207.33
2022-02-11;AMS;143011.72
2022-02-11;GLD;7136.64
2022-02-11;GLD;6028.01
2022-02-11;GLD;69859.44
2022-02-11;AMS;80536.55
2022-02-11;GLD;7792.53
2022-02-11;NHN;75336.17
2022-02-11;GLD;56155.75
2022-02-11;GLD;40751.34
2022-02-11;GLD;128246.81
2022-02-11;GLD;0.0
2022-02-11;GLD;87153.11
2022-02-11;GLD;138.61
2022-02-11;GLD;32296.13
2022-02-11;GLD;30379.61
2022-02-11;AMS;68863.2
2022-02-11;AMS;0.0
2022-02-11;GLD;629.48
2022-02-11;GLD;8288.89
2022-02-11;AMS;0.0
2022-02-11;GLD;20652.89
2022-02-11;GLD;56155.75
2022-02-11;GLD;5323.5
2022-02-11;GLD;22177.6
2022-02-11;GLD;41186.1
2022-02-11;GLD;7943.8
2022-02-11;GLD;7792.53
2022-02-11;GLD;8401.34
2022-02-11;GLD;7747.82
2022-02-11;GLD;640810.64
2022-02-14;RBNH;189456.06
2022-02-14;NHN;9756.94
2022-02-14;GLD;30853.88
2022-02-14;NHN;5799.01
2022-02-14;GLD;2446.68
2022-02-14;GLD;11781.85
2022-02-14;GLD;179.07
2022-02-14;GLD;9175.05
2022-02-14;FNOP;82006.32
2022-02-14;RBNH;28340.71
2022-02-14;RBNH;0.0
2022-02-14;GLD;18553.99
2022-02-14;GLD;61876.12
2022-02-14;RBNH;0.0
2022-02-14;GLD;8288.89
2022-02-14;RBNH;0.0
2022-02-14;GLD;122392.63
2022-02-14;AMS;0.0
2022-02-14;GLD;26074.32
2022-02-14;RBNH;0.0
2022-02-14;AMS;17418.75
2022-02-14;NHN;6677.47
2022-02-14;AMS;105754.2
2022-02-14;AMS;330.26
2022-02-14;RBNH;15940.15
2022-02-14;RBNH;5267.18
2022-02-14;RBNH;0.0
2022-02-14;AMS;8288.89
2022-02-14;RBNH;50266.14
2022-02-14;AMS;7724.79
2022-02-14;RBNH;67691.48
2022-02-14;RBNH;8288.89
2022-02-14;RBNH;78814.47
2022-02-14;RBNH;8288.89
2022-02-14;FNOP;2291611.62
2022-02-14;RBNH;1666.44
2022-02-14;RBNH;0.0
2022-02-14;RBNH;36886.97
2022-02-14;AMS;7792.53
2022-02-14;RBNH;3950.6
2022-02-14;AMS;15940.15
2022-02-14;GLD;15087.86
2022-02-14;GLD;26074.32
2022-02-14;AMS;17326.25
2022-02-15;GLD;90506.25
2022-02-15;GLD;4509.0
2022-02-15;RBNH;6398.24
2022-02-15;RBNH;11559.1
2022-02-15;GLD;3483.75
2022-02-15;GLD;18879.32
2022-02-15;AMS;0.0
2022-02-15;GLD;225.45
2022-02-15;AMS;43384.93
2022-02-15;FNOP;10800.0
2022-02-15;RBNH;16311.2
2022-02-15;GLD;5415.48
2022-02-15;AMS;0.0
2022-02-15;AMS;30853.88
2022-02-15;GLD;36242.99
2022-02-15;GLD;58801.16
2022-02-15;GLD;65061.22
2022-02-15;RBNH;3901.8
2022-02-15;GLD;10033.2
2022-02-15;GLD;9220.92
2022-02-15;AMS;1108.88
2022-02-15;GLD;10194.5
2022-02-15;GLD;4529.4
2022-02-15;FNOP;28968.86
2022-02-15;RBNH;2494.98
2022-02-15;GLD;11140.48
2022-02-15;GLD;905.88
2022-02-15;RBNH;46814.61
2022-02-15;FNOP;127243.98
2022-02-15;RBNH;1949.76
2022-02-15;FNOP;30494.2
2022-02-15;AMS;82575.45
2022-02-15;FNOP;488.45
2022-02-15;GLD;17464.86
2022-02-15;RBNH;8595.36
2022-02-15;AMS;59331.99
2022-02-15;GLD;17603.47
2022-02-15;AMS;8288.89
2022-02-15;GLD;9220.92
2022-02-15;GLD;150.98
2022-02-15;GLD;9220.92
2022-02-16;GLD;0.0
2022-02-16;NHN;8163.37
2022-02-16;GLD;4709.52
2022-02-16;GLD;5332.07
2022-02-16;GLD;11722.8
2022-02-16;GLD;24549.72
2022-02-16;GLD;15087.86
2022-02-16;FNOP;21297.28
2022-02-16;NHN;7136.64
2022-02-16;NHN;4709.52
2022-02-16;FNOP;19128.18
2022-02-16;NHN;586.14
2022-02-16;GLD;24837.21
2022-02-16;GLD;122254.02
2022-02-16;GLD;10602.28
2022-02-16;GLD;16633.2
2022-02-16;GLD;41860.42
2022-02-16;GLD;28544.6
2022-02-16;GLD;22031.8
2022-02-16;GLD;61876.12
2022-02-16;GLD;21488.4
2022-02-16;GLD;27167.56
2022-02-17;AMS;0.0
2022-02-17;NHN;24837.21
2022-02-17;AMS;1254.15
2022-02-17;GLD;5415.48
2022-02-17;RBNH;58617.0
2022-02-17;AMS;4623.64
2022-02-17;FNOP;7792.53
2022-02-17;FNOP;6028.01
2022-02-17;GLD;11227.41
2022-02-17;FNOP;4077.8
2022-02-17;FNOP;97.69
2022-02-17;GLD;26377.65
2022-02-17;NHN;6116.7
2022-02-17;RBNH;6028.01
2022-02-17;RBNH;0.0
2022-02-17;GLD;138.61
2022-02-17;FNOP;7733.79
2022-02-17;GLD;39365.24
2022-02-17;AMS;31260.8
2022-02-17;GLD;15728.09
2022-02-17;FNOP;5143.0
2022-02-17;NHN;8288.89
2022-02-17;NHN;102710.01
2022-02-17;GLD;6791.89
2022-02-17;GLD;39679.2
2022-02-17;GLD;0.0
2022-02-17;FNOP;603.92
2022-02-17;FNOP;6271.69
2022-02-17;FNOP;32065.0
2022-02-17;RBNH;18553.99
2022-02-17;RBNH;28471.98
2022-02-17;FNOP;2342.34
2022-02-17;FNOP;30853.88
2022-02-17;GLD;251.04
2022-02-17;RBNH;370.32
2022-02-17;RBNH;11417.84
2022-02-17;GLD;2872.94
2022-02-17;NHN;2036.76
2022-02-18;NHN;0.0
2022-02-18;RBNH;759.0
2022-02-18;NHN;4709.52
2022-02-18;RBNH;6231.18
2022-02-18;GLD;58801.16
2022-02-18;NHN;2246.87
2022-02-18;RBNH;8163.37
2022-02-18;NHN;16216.54
2022-02-18;AMS;187406.28
2022-02-18;NHN;4709.52
2022-02-18;RBNH;13969.67
2022-02-18;GLD;27939.34
2022-02-18;RBNH;759.0
2022-02-18;FNOP;8871.04
2022-02-18;RBNH;8691.32
2022-02-18;RBNH;100532.28
2022-02-18;RBNH;39037.26
2022-02-18;GLD;4709.52
2022-02-18;FNOP;61876.12
2022-02-18;AMS;0.0
2022-02-18;AMS;24102.12
2022-02-18;FNOP;10806.17
2022-02-18;AMS;9475.8
2022-02-18;FNOP;8288.89
2022-02-18;RBNH;4851.35
2022-02-18;AMS;0.0
2022-02-18;RBNH;12369.37
2022-02-18;NHN;61876.12
2022-02-18;AMS;117118.95
2022-02-18;NHN;12890.73
2022-02-18;AMS;0.0
2022-02-18;AMS;146371.85
2022-02-18;GLD;4709.52
2022-02-18;GLD;7033.68
2022-02-18;NHN;13861.0
2022-02-18;RBNH;4529.4
2022-02-18;GLD;4709.52
2022-02-18;AMS;257019.84
2022-02-18;NHN;26097.92
2022-02-18;GLD;24837.21
2022-02-18;NHN;2406.48
2022-02-18;NHN;16723.92
2022-02-18;GLD;13456.74
2022-02-18;GLD;11723.4
2022-02-18;GLD;71973.17
2022-02-18;AMS;2777.4
2022-02-18;GLD;24837.21
2022-02-18;GLD;6930.5
2022-02-18;GLD;6237.45
2022-02-18;GLD;0.0
2022-02-18;GLD;6838.3
2022-02-18;RBNH;9220.92
2022-02-18;GLD;80944.33
2022-02-18;RBNH;61958.67
2022-02-18;RBNH;28968.86
2022-02-18;GLD;10293.92
2022-02-21;AMS;0.0
2022-02-21;GLD;28968.86
2022-02-21;GLD;8288.89
2022-02-21;GLD;7207.72
2022-02-21;GLD;0.0
2022-02-21;NHN;65040.91
2022-02-21;NHN;24996.6
2022-02-21;GLD;4709.52
2022-02-21;RBNH;0.0
2022-02-21;GLD;44909.64
2022-02-21;RBNH;4709.52
2022-02-21;RBNH;6252.16
2022-02-21;GLD;11851.8
2022-02-21;GLD;58801.16
2022-02-21;RBNH;15825.78
2022-02-21;AMS;4396.05
2022-02-21;GLD;10398.39
2022-02-21;GLD;56155.75
2022-02-21;GLD;8288.89
2022-02-21;NHN;2787.0
2022-02-21;RBNH;8288.89
2022-02-21;NHN;8163.37
2022-02-21;NHN;3600.0
2022-02-21;GLD;41583.0
2022-02-21;GLD;0.0
2022-02-21;GLD;5799.01
2022-02-21;GLD;0.0
2022-02-21;GLD;71563.42
2022-02-21;NHN;61876.12
2022-02-21;NHN;339884.63
2022-02-21;GLD;24837.21
2022-02-21;GLD;6677.47
2022-02-21;GLD;88876.8
2022-02-21;NHN;69027.78
2022-02-21;GLD;15903.42
2022-02-21;NHN;1953.8
2022-02-21;GLD;7326.75
2022-02-21;GLD;14571.87
2022-02-21;GLD;8163.37
2022-02-21;GLD;6231.18
2022-02-21;GLD;910.8
2022-02-21;GLD;291766.59
2022-02-21;GLD;18019.3
2022-02-21;RBNH;21761.77
2022-02-22;GLD;7136.64
2022-02-22;GLD;7724.79
2022-02-22;RBNH;5912.81
2022-02-22;RBNH;5799.01
2022-02-22;RBNH;1481.28
2022-02-22;GLD;45325.47
2022-02-22;GLD;61062.87
2022-02-22;GLD;28968.86
2022-02-22;GLD;7733.79
2022-02-22;RBNH;24837.21
2022-02-22;NHN;53226.24
2022-02-22;GLD;10062.07
2022-02-22;NHN;8288.89
2022-02-22;GLD;56552.88
2022-02-22;GLD;33160.14
2022-02-22;GLD;5861.4
2022-02-22;GLD;3762.45
2022-02-22;GLD;4281.69
2022-02-22;GLD;23009.26
2022-02-22;FNOP;5799.01
2022-02-22;GLD;58801.16
2022-02-22;GLD;18261.45
2022-02-22;GLD;6237.45
2022-02-22;GLD;4953.9
2022-02-22;GLD;6388.02
2022-02-22;FNOP;7724.79
2022-02-22;GLD;25078.47
2022-02-22;GLD;56155.75
2022-02-22;GLD;0.0
2022-02-22;FNOP;1386.1
2022-02-22;GLD;3214.15
2022-02-22;GLD;10534.36
2022-02-22;GLD;17942.32
2022-02-23;GLD;879.21
2022-02-23;RBNH;21297.28
2022-02-23;GLD;7951.71
2022-02-23;AMS;7348.99
2022-02-23;RBNH;123752.24
2022-02-23;AMS;0.0
2022-02-23;GLD;22427.9
2022-02-23;AMS;9926.79
2022-02-23;AMS;0.0
2022-02-23;RBNH;66255.9
2022-02-23;GLD;37701.92
2022-02-23;GLD;38970.68
2022-02-23;GLD;11566.05
2022-02-23;GLD;6294.8
2022-02-23;GLD;168467.25
2022-02-23;GLD;0.0
2022-02-23;GLD;56155.75
2022-02-23;GLD;970.27
2022-02-23;GLD;26775.91
2022-02-24;GLD;179015.42
2022-02-24;GLD;58801.16
2022-02-24;FNOP;58801.16
2022-02-24;GLD;5574.0
2022-02-24;GLD;17310.7
2022-02-24;AMS;97.69
2022-02-24;FNOP;6649.6
2022-02-24;FNOP;34253.52
2022-02-24;NHN;35656.85
2022-02-24;GLD;119474.87
2022-02-24;NHN;96592.17
2022-02-24;AMS;7484.94
2022-02-24;FNOP;5467.33
2022-02-24;NHN;2221.92
2022-02-24;GLD;3518.04
2022-02-24;GLD;10888.31
2022-02-24;RBNH;28471.98
2022-02-24;FNOP;8288.89
2022-02-24;FNOP;15108.49
2022-02-24;NHN;42816.9
2022-02-24;GLD;88639.65
2022-02-24;GLD;36886.97
2022-02-24;RBNH;39146.88
2022-02-24;GLD;28471.98
2022-02-24;GLD;7792.53
2022-02-24;GLD;46334.81
2022-02-24;GLD;11621.73
2022-02-24;NHN;21286.64
2022-02-24;NHN;61876.12
2022-02-24;NHN;7747.82
2022-02-24;GLD;8732.43
2022-02-24;RBNH;1660.73
2022-02-24;NHN;291154.92
2022-02-24;NHN;26890.34
2022-02-24;RBNH;7792.53
2022-02-24;NHN;4629.0
2022-02-24;FNOP;24837.21
2022-02-24;GLD;25781.46
2022-02-24;RBNH;4709.52
2022-02-24;AMS;17942.32
2022-02-24;AMS;139.35
2022-02-24;AMS;9911.64
2022-02-24;NHN;21286.64
2022-02-24;NHN;46988.79
2022-02-24;NHN;7792.53
2022-02-24;NHN;0.0
2022-02-24;NHN;4689.47
2022-02-24;NHN;8288.89
2022-02-24;FNOP;61370.89
2022-02-24;GLD;65285.31
2022-02-24;FNOP;7943.8
2022-02-24;FNOP;4709.52
2022-02-24;FNOP;24837.21
2022-02-24;FNOP;3873.91
2022-02-24;GLD;10672.97
2022-02-24;FNOP;1681.77
2022-02-25;GLD;21408.45
2022-02-25;RBNH;61876.12
2022-02-25;RBNH;0.0
2022-02-25;RBNH;0.0
2022-02-25;GLD;24837.21
2022-02-25;RBNH;222191.83
2022-02-25;RBNH;77478.2
2022-02-25;GLD;2910.81
2022-02-25;GLD;84599.54
2022-02-25;GLD;8288.89
2022-02-25;NHN;7733.79
2022-02-25;NHN;46528.8
2022-02-25;GLD;8288.89
2022-02-25;GLD;58801.16
2022-02-25;GLD;2772.2
2022-02-25;GLD;233897.79
2022-02-25;GLD;25088.41
2022-02-25;GLD;55166.78
2022-02-25;GLD;8288.89
2022-02-25;RBNH;13609.26
2022-02-25;GLD;61876.12
2022-02-25;GLD;56155.75
2022-02-25;GLD;66468.14
2022-02-25;RBNH;203890.0
2022-02-25;GLD;13167.95
2022-02-25;GLD;8288.89
2022-02-25;GLD;4709.52
2022-02-25;RBNH;13260.24
2022-02-25;NHN;6098.84
2022-02-25;NHN;25607.7
2022-02-25;NHN;143322.74
2022-02-25;GLD;30853.88
2022-02-25;NHN;0.0
2022-02-25;GLD;17326.25
2022-02-25;FNOP;7131.37
2022-02-25;GLD;18884.4
2022-02-25;GLD;318680.07
2022-02-25;GLD;8288.89
2022-02-25;RBNH;15239.64
2022-02-25;RBNH;7724.79
2022-02-25;GLD;36315.82
2022-02-25;GLD;0.0
2022-02-25;GLD;4893.36
2022-02-25;RBNH;57384.54
2022-02-25;GLD;2647.65
2022-02-25;RBNH;58801.16
2022-02-25;NHN;0.0
2022-02-25;GLD;5799.01
2022-02-25;RBNH;20389.0
2022-02-25;NHN;0.0
2022-02-25;RBNH;7207.72
2022-02-25;RBNH;6320.59
2022-02-25;RBNH;12444.39
2022-02-25;GLD;46572.96
2022-02-25;RBNH;61876.12
2022-02-25;RBNH;31238.25
2022-02-25;GLD;8288.89
2022-02-25;GLD;5143.0
2022-02-25;GLD;3670.02
2022-02-25;RBNH;8098.73
2022-02-25;RBNH;7943.8
2022-02-25;RBNH;29801.15
2022-02-25;RBNH;56155.75
2022-02-25;NHN;395.92
2022-02-25;GLD;91546.61
2022-02-25;RBNH;208258.41
2022-02-25;RBNH;10183.8
2022-02-25;GLD;6478.58
2022-02-25;RBNH;59331.99
2022-02-25;GLD;243.72
2022-02-25;GLD;7900.77
2022-02-25;RBNH;31170.12
2022-02-25;GLD;6677.47
2022-02-25;RBNH;7700.01
2022-02-25;RBNH;0.0
2022-02-25;RBNH;4989.96
2022-02-25;GLD;0.0
2022-02-25;RBNH;1172.28
2022-02-25;GLD;8288.89
2022-02-25;GLD;9979.92
2022-02-25;GLD;56155.75
2022-02-28;GLD;17742.08
2022-02-28;RBNH;41186.1
2022-02-28;GLD;8288.89
2022-02-28;NHN;10888.31
2022-02-28;NHN;3147.72
2022-02-28;GLD;4756.75
2022-02-28;GLD;217485.34
2022-02-28;NHN;93116.4
2022-02-28;GLD;0.0
2022-02-28;RBNH;92158.28
2022-02-28;NHN;3339.6
2022-02-28;GLD;0.0
2022-02-28;GLD;0.0
2022-02-28;GLD;0.0
2022-02-28;GLD;0.0
2022-02-28;GLD;79720.99
2022-02-28;GLD;110472.17
2022-02-28;GLD;61876.12
2022-02-28;AMS;491.88
2022-02-28;RBNH;9702.7
2022-02-28;GLD;7747.82
2022-02-28;GLD;70138.16
2022-02-28;NHN;37650.15
2022-02-28;GLD;13527.0
2022-02-28;GLD;16633.2
2022-02-28;GLD;7724.79
2022-02-28;NHN;23689.5
2022-02-28;GLD;87153.11
2022-02-28;GLD;2370.36
2022-02-28;NHN;5713.35
2022-02-28;NHN;13870.92
2022-02-28;NHN;240037.44
2022-02-28;NHN;37650.15
2022-02-28;RBNH;1953.8
2022-02-28;GLD;179.07
2022-02-28;GLD;30853.88
2022-02-28;RBNH;46814.61
2022-02-28;GLD;22454.82
2022-02-28;GLD;58801.16
2022-02-28;NHN;23689.5
2022-02-28;NHN;12369.37
2022-02-28;GLD;8288.89
2022-02-28;GLD;11272.5
2022-03-01;FNOP;6677.47
2022-03-01;NHN;0.0
2022-03-01;NHN;143407.35
2022-03-01;NHN;22204.68
2022-03-01;NHN;23836.36
2022-03-01;AMS;0.0
2022-03-01;AMS;452.94
2022-03-01;FNOP;925.8
2022-03-01;FNOP;82006.32
2022-03-01;GLD;6838.3
2022-03-01;RBNH;8163.37
2022-03-01;RBNH;8163.37
2022-03-01;GLD;51285.7
2022-03-01;NHN;3223.26
2022-03-01;NHN;18850.96
2022-03-01;AMS;5143.0
2022-03-01;NHN;28968.86
2022-03-01;NHN;22109.94
2022-03-01;NHN;6237.45
2022-03-01;FNOP;1554049.58
2022-03-01;RBNH;24837.21
2022-03-01;RBNH;3670.02
2022-03-01;GLD;29108.1
2022-03-01;FNOP;5799.01
2022-03-01;GLD;2079.15
2022-03-01;RBNH;696.75
2022-03-01;AMS;15248.28
2022-03-01;AMS;48075.75
2022-03-01;GLD;8288.89
2022-03-01;RBNH;4077.92
2022-03-01;GLD;7724.79
2022-03-01;NHN;220201.2
2022-03-01;AMS;5143.0
2022-03-01;AMS;150.98
2022-03-01;RBNH;200.0
2022-03-01;RBNH;21286.64
2022-03-02;GLD;18157.91
2022-03-02;GLD;46893.6
2022-03-02;GLD;20476.12
2022-03-02;GLD;18394.2
2022-03-02;GLD;5799.01
2022-03-02;GLD;648.06
2022-03-02;NHN;17942.32
2022-03-02;GLD;16910.42
2022-03-02;NHN;28968.86
2022-03-02;AMS;5799.01
2022-03-02;GLD;48469.96
2022-03-02;GLD;8288.89
2022-03-02;RBNH;11805.12
2022-03-02;AMS;0.0
2022-03-02;AMS;68802.65
2022-03-02;AMS;164259.1
2022-03-02;AMS;63149.24
2022-03-02;AMS;6677.47
2022-03-02;NHN;8288.89
2022-03-02;RBNH;7942.95
2022-03-02;GLD;15662.93
2022-03-02;AMS;740.64
2022-03-02;AMS;108254.41
2022-03-02;AMS;19369.55
2022-03-02;NHN;98413.1
2022-03-02;NHN;24837.21
2022-03-02;RBNH;186906.36
2022-03-02;AMS;7724.79
2022-03-02;RBNH;147850.35
2022-03-02;GLD;11272.5
2022-03-02;AMS;25376.54
2022-03-02;AMS;8288.89
2022-03-02;AMS;0.0
2022-03-02;NHN;0.0
2022-03-02;AMS;19682.62
2022-03-02;RBNH;329707.8
2022-03-02;AMS;146926.6
2022-03-02;GLD;6028.01
2022-03-02;GLD;12474.9
2022-03-02;GLD;8288.89
2022-03-02;NHN;415120.04
2022-03-02;AMS;3603.86
2022-03-02;AMS;16311.2
2022-03-02;NHN;0.0
2022-03-02;GLD;6677.47
2022-03-02;GLD;1663.32
2022-03-02;AMS;71797.64
2022-03-02;AMS;8288.89
2022-03-02;AMS;61983.24
2022-03-02;GLD;11625.11
2022-03-02;AMS;19981.22
2022-03-02;NHN;0.0
2022-03-02;AMS;82895.26
2022-03-02;AMS;11920.46
2022-03-02;RBNH;132820.28
2022-03-03;FNOP;9220.92
2022-03-03;FNOP;8163.37
2022-03-03;FNOP;1056.86
2022-03-03;FNOP;56155.75
2022-03-03;GLD;0.0
2022-03-03;FNOP;28968.86
2022-03-03;GLD;82006.32
2022-03-03;FNOP;9220.92
2022-03-03;GLD;0.0
2022-03-03;RBNH;452.94
2022-03-03;GLD;86673.58
2022-03-03;FNOP;3170.58
2022-03-03;GLD;10605.0
2022-03-03;AMS;218886.6
2022-03-03;GLD;998449.33
2022-03-03;FNOP;3603.86
2022-03-03;RBNH;5462.22
2022-03-03;NHN;557.4
2022-03-03;FNOP;4426.92
2022-03-03;GLD;4874.4
2022-03-03;GLD;14476.19
2022-03-03;FNOP;7378.2
2022-03-03;FNOP;14571.87
2022-03-03;RBNH;5799.01
2022-03-03;GLD;74433.57
2022-03-03;GLD;5415.48
2022-03-03;GLD;10888.31
2022-03-03;GLD;8288.89
2022-03-03;NHN;14373.93
2022-03-03;GLD;56155.75
2022-03-03;FNOP;5950.39
2022-03-03;GLD;1018.38
2022-03-03;RBNH;6677.47
2022-03-03;GLD;1269.97
2022-03-03;FNOP;11417.84
2022-03-03;AMS;7346.33
2022-03-03;RBNH;29143.74
2022-03-03;GLD;90527.16
2022-03-03;FNOP;43662.15
2022-03-03;RBNH;22995.9
2022-03-03;GLD;35069.08
2022-03-03;GLD;3332.88
2022-03-03;RBNH;6231.18
2022-03-03;GLD;26074.32
2022-03-03;FNOP;20319.52
2022-03-03;RBNH;8853.84
2022-03-03;RBNH;6231.18
2022-03-03;NHN;8163.37
2022-03-03;FNOP;1888.44
2022-03-03;FNOP;16303.95
2022-03-03;NHN;1811.55
2022-03-03;FNOP;61876.12
2022-03-03;RBNH;1583.68
2022-03-03;GLD;9148.26
2022-03-03;GLD;4709.52
2022-03-03;GLD;11140.48
2022-03-03;GLD;0.0
2022-03-03;FNOP;66532.8
2022-03-03;NHN;28968.86
2022-03-03;NHN;68196.12
2022-03-03;AMS;8288.89
2022-03-03;GLD;9029.24
2022-03-03;FNOP;165762.57
2022-03-03;GLD;0.0
2022-03-03;GLD;13167.95
2022-03-03;GLD;56155.75
2022-03-03;FNOP;218744.3
2022-03-03;RBNH;10329.48
2022-03-03;GLD;89398.88
2022-03-04;RBNH;70552.49
2022-03-04;GLD;61876.12
2022-03-04;GLD;7951.71
2022-03-04;AMS;7136.64
2022-03-04;GLD;0.0
2022-03-04;GLD;0.0
2022-03-04;GLD;28968.86
2022-03-04;AMS;277143.76
2022-03-04;NHN;4102.98
2022-03-04;AMS;6138.19
2022-03-04;AMS;13864.52
2022-03-04;AMS;30853.88
2022-03-04;AMS;38206.28
2022-03-04;GLD;1660.73
2022-03-04;GLD;18296.52
